Depth,Res
9197,1.600000023
9198,1.649999976
9199,1.710000038
9200,1.870000004
9201,2.119999885
9202,2.319999933
9203,2.569999933
9204,2.470000028
9205,2.660000085
9206,2.200000047
9207,1.960000038
9208,1.720000028
9209,1.779999971
9210,1.940000057
9211,2.109999895
9212,2.329999923
9213,2.369999885
9214,1.879999995
9215,1.779999971
9216,1.730000019
9217,1.789999961
9218,1.899999976
9219,1.899999976
9220,1.820000052
9221,1.730000019
9222,1.75999999
9223,1.779999971
9224,1.75
9225,1.710000038
9226,1.75
9227,1.789999961
9228,1.75999999
9229,1.700000047
9230,1.700000047
9231,1.799999952
9232,1.929999947
9233,1.789999961
9234,1.700000047
9235,1.700000047
9236,1.75
9237,1.799999952
9238,1.879999995
9239,1.960000038
9240,2.01999998
9241,1.940000057
9242,1.799999952
9243,1.629999995
9244,1.639999985
9245,1.700000047
9246,1.740000009
9247,1.75999999
9248,1.75
9249,1.740000009
9250,1.720000028
9251,1.720000028
9252,1.720000028
9253,1.720000028
9254,1.730000019
9255,1.75
9256,1.76999998
9257,1.789999961
9258,1.850000023
9259,1.899999976
9260,1.970000028
9261,2
9262,1.980000019
9263,1.879999995
9264,1.789999961
9265,1.75999999
9266,1.779999971
9267,1.799999952
9268,1.850000023
9269,1.919999957
9270,1.970000028
9271,2.029999971
9272,2.089999914
9273,2.079999923
9274,1.899999976
9275,1.830000042
9276,1.889999985
9277,1.960000038
9278,2.01999998
9279,2.01999998
9280,1.919999957
9281,1.799999952
9282,1.679999947
9283,1.669999957
9284,1.690000057
9285,1.730000019
9286,1.779999971
9287,1.830000042
9288,1.850000023
9289,1.850000023
9290,1.799999952
9291,1.690000057
9292,1.730000019
9293,1.76999998
9294,1.789999961
9295,1.789999961
9296,1.75999999
9297,1.730000019
9298,1.710000038
9299,1.740000009
9300,1.799999952
9301,1.929999947
9302,2.079999923
9303,2.25
9304,2.420000076
9305,2.200000047
9306,1.940000057
9307,1.740000009
9308,1.620000004
9309,1.580000042
9310,1.580000042
9311,1.580000042
9312,1.600000023
9313,1.649999976
9314,1.710000038
9315,1.75
9316,1.799999952
9317,1.789999961
9318,1.75999999
9319,1.690000057
9320,1.639999985
9321,1.659999966
9322,1.710000038
9323,1.779999971
9324,1.799999952
9325,1.75
9326,1.700000047
9327,1.700000047
9328,1.700000047
9329,1.690000057
9330,1.690000057
9331,1.720000028
9332,1.75999999
9333,1.840000033
9334,1.820000052
9335,1.720000028
9336,1.700000047
9337,1.700000047
9338,1.720000028
9339,1.76999998
9340,1.830000042
9341,1.889999985
9342,1.970000028
9343,2.059999942
9344,2.160000085
9345,2.180000066
9346,2.079999923
9347,1.899999976
9348,1.710000038
9349,1.629999995
9350,1.570000052
9351,1.549999952
9352,1.529999971
9353,1.51999998
9354,1.529999971
9355,1.539999961
9356,1.580000042
9357,1.700000047
9358,1.76999998
9359,1.799999952
9360,1.679999947
9361,1.570000052
9362,1.580000042
9363,1.649999976
9364,1.710000038
9365,1.740000009
9366,1.740000009
9367,1.690000057
9368,1.639999985
9369,1.600000023
9370,1.610000014
9371,1.620000004
9372,1.649999976
9373,1.710000038
9374,1.720000028
9375,1.720000028
9376,1.710000038
9377,1.679999947
9378,1.659999966
9379,1.669999957
9380,1.679999947
9381,1.730000019
9382,1.76999998
9383,1.75999999
9384,1.679999947
9385,1.620000004
9386,1.620000004
9387,1.710000038
9388,1.799999952
9389,1.870000004
9390,1.889999985
9391,1.870000004
9392,1.75999999
9393,1.690000057
9394,1.649999976
9395,1.600000023
9396,1.580000042
9397,1.570000052
9398,1.580000042
9399,1.580000042
9400,1.620000004
9401,1.700000047
9402,1.75
9403,1.75
9404,1.720000028
9405,1.669999957
9406,1.659999966
9407,1.659999966
9408,1.669999957
9409,1.679999947
9410,1.730000019
9411,1.779999971
9412,1.830000042
9413,1.909999966
9414,1.990000009
9415,2.029999971
9416,2.029999971
9417,2
9418,1.950000047
9419,1.850000023
9420,1.740000009
9421,1.639999985
9422,1.580000042
9423,1.580000042
9424,1.580000042
9425,1.580000042
9426,1.580000042
9427,1.590000033
9428,1.590000033
9429,1.590000033
9430,1.590000033
9431,1.590000033
9432,1.590000033
9433,1.590000033
9434,1.580000042
9435,1.580000042
9436,1.580000042
9437,1.580000042
9438,1.580000042
9439,1.580000042
9440,1.580000042
9441,1.590000033
9442,1.590000033
9443,1.610000014
9444,1.649999976
9445,1.710000038
9446,1.75999999
9447,1.75
9448,1.730000019
9449,1.710000038
9450,1.690000057
9451,1.690000057
9452,1.690000057
9453,1.720000028
9454,1.76999998
9455,1.840000033
9456,1.919999957
9457,1.980000019
9458,2
9459,1.980000019
9460,1.899999976
9461,1.779999971
9462,1.669999957
9463,1.659999966
9464,1.720000028
9465,1.75999999
9466,1.779999971
9467,1.76999998
9468,1.740000009
9469,1.690000057
9470,1.730000019
9471,1.809999942
9472,1.840000033
9473,1.779999971
9474,1.690000057
9475,1.559999942
9476,1.470000028
9477,1.440000057
9478,1.419999957
9479,1.409999966
9480,1.399999976
9481,1.409999966
9482,1.429999947
9483,1.490000009
9484,1.590000033
9485,1.690000057
9486,1.75999999
9487,1.76999998
9488,1.75999999
9489,1.720000028
9490,1.669999957
9491,1.639999985
9492,1.610000014
9493,1.600000023
9494,1.600000023
9495,1.580000042
9496,1.570000052
9497,1.570000052
9498,1.559999942
9499,1.590000033
9500,1.809999942
9501,2.01999998
9502,2.029999971
9503,1.860000014
9504,1.610000014
9505,1.570000052
9506,1.460000038
9507,1.50999999
9508,1.690000057
9509,2.190000057
9510,2.400000095
9511,2.089999914
9512,1.970000028
9513,2.01999998
9514,2.119999885
9515,2.240000009
9516,2.369999885
9517,1.730000019
9518,1.580000042
9519,1.539999961
9520,1.590000033
9521,1.75999999
9522,1.879999995
9523,1.860000014
9524,1.580000042
9525,1.490000009
9526,1.490000009
9527,1.649999976
9528,1.690000057
9529,1.480000019
9530,1.539999961
9531,1.679999947
9532,1.820000052
9533,1.960000038
9534,2.049999952
9535,2.00999999
9536,1.740000009
9537,1.549999952
9538,1.50999999
9539,1.490000009
9540,1.5
9541,1.5
9542,1.529999971
9543,1.559999942
9544,1.610000014
9545,1.710000038
9546,1.76999998
9547,1.799999952
9548,1.779999971
9549,1.669999957
9550,1.549999952
9551,1.669999957
9552,1.740000009
9553,1.75999999
9554,1.720000028
9555,1.649999976
9556,1.590000033
9557,1.549999952
9558,1.539999961
9559,1.590000033
9560,2.089999914
9561,2.240000009
9562,2.289999961
9563,1.830000042
9564,1.51999998
9565,1.429999947
9566,1.539999961
9567,1.610000014
9568,1.649999976
9569,1.669999957
9570,1.669999957
9571,1.649999976
9572,1.639999985
9573,1.629999995
9574,1.610000014
9575,1.590000033
9576,1.580000042
9577,1.580000042
9578,1.580000042
9579,1.570000052
9580,1.570000052
9581,1.570000052
9582,1.570000052
9583,1.580000042
9584,1.580000042
9585,1.590000033
9586,1.610000014
9587,1.629999995
9588,1.639999985
9589,1.659999966
9590,1.679999947
9591,1.690000057
9592,1.710000038
9593,1.730000019
9594,1.75999999
9595,1.799999952
9596,1.840000033
9597,1.879999995
9598,1.940000057
9599,1.960000038
9600,1.940000057
9601,1.929999947
9602,1.919999957
9603,1.919999957
9604,1.929999947
9605,1.950000047
9606,1.970000028
9607,2.01999998
9608,2.079999923
9609,2.109999895
9610,2.160000085
9611,2.140000104
9612,2.00999999
9613,1.899999976
9614,1.820000052
9615,1.740000009
9616,1.649999976
9617,1.590000033
9618,1.570000052
9619,1.570000052
9620,1.570000052
9621,1.580000042
9622,1.620000004
9623,1.679999947
9624,1.789999961
9625,1.909999966
9626,2.039999961
9627,2.210000038
9628,2.329999923
9629,2.039999961
9630,1.889999985
9631,1.820000052
9632,1.870000004
9633,1.909999966
9634,1.940000057
9635,1.940000057
9636,1.899999976
9637,1.840000033
9638,1.75999999
9639,1.679999947
9640,1.639999985
9641,1.629999995
9642,1.639999985
9643,1.669999957
9644,1.690000057
9645,1.720000028
9646,1.76999998
9647,1.830000042
9648,1.870000004
9649,1.879999995
9650,1.860000014
9651,1.720000028
9652,1.649999976
9653,1.639999985
9654,1.649999976
9655,1.649999976
9656,1.649999976
9657,1.639999985
9658,1.649999976
9659,1.649999976
9660,1.659999966
9661,1.710000038
9662,1.75999999
9663,1.789999961
9664,1.820000052
9665,1.830000042
9666,1.830000042
9667,1.820000052
9668,1.779999971
9669,1.720000028
9670,1.679999947
9671,1.720000028
9672,1.860000014
9673,1.919999957
9674,1.75999999
9675,1.879999995
9676,1.970000028
9677,1.990000009
9678,1.960000038
9679,1.75999999
9680,1.75999999
9681,1.850000023
9682,1.929999947
9683,1.990000009
9684,2.00999999
9685,1.980000019
9686,1.929999947
9687,1.850000023
9688,1.830000042
9689,2.00999999
9690,2.130000114
9691,2.210000038
9692,2.220000028
9693,1.659999966
9694,1.610000014
9695,1.620000004
9696,1.710000038
9697,1.889999985
9698,2.039999961
9699,2.099999904
9700,2.099999904
9701,2.049999952
9702,1.990000009
9703,2.01999998
9704,2.049999952
9705,2.069999933
9706,2.059999942
9707,1.909999966
9708,1.820000052
9709,1.740000009
9710,1.730000019
9711,1.879999995
9712,1.940000057
9713,1.919999957
9714,1.850000023
9715,1.740000009
9716,1.700000047
9717,1.76999998
9718,1.909999966
9719,2.029999971
9720,2.150000095
9721,2.240000009
9722,2.220000028
9723,1.950000047
9724,1.830000042
9725,1.840000033
9726,1.909999966
9727,2.01999998
9728,2.069999933
9729,2.069999933
9730,2.00999999
9731,1.950000047
9732,1.879999995
9733,1.75
9734,1.690000057
9735,1.789999961
9736,1.940000057
9737,2.099999904
9738,2.190000057
9739,2.190000057
9740,2.160000085
9741,2.069999933
9742,1.980000019
9743,1.909999966
9744,1.870000004
9745,1.860000014
9746,1.860000014
9747,1.860000014
9748,1.889999985
9749,1.929999947
9750,1.990000009
9751,2.059999942
9752,2.160000085
9753,2.220000028
9754,2.220000028
9755,2.160000085
9756,2.069999933
9757,1.940000057
9758,1.840000033
9759,1.799999952
9760,1.75
9761,1.710000038
9762,1.669999957
9763,1.899999976
9764,1.980000019
9765,2.00999999
9766,2
9767,1.919999957
9768,1.820000052
9769,1.76999998
9770,1.76999998
9771,1.789999961
9772,1.840000033
9773,1.990000009
9774,2.339999914
9775,2.539999961
9776,2.869999885
9777,3.089999914
9778,2.829999923
9779,2.420000076
9780,2.150000095
9781,1.919999957
9782,1.76999998
9783,1.639999985
9784,1.639999985
9785,1.730000019
9786,1.779999971
9787,1.75999999
9788,1.659999966
9789,1.649999976
9790,1.690000057
9791,1.740000009
9792,1.779999971
9793,1.789999961
9794,1.730000019
9795,1.720000028
9796,1.75999999
9797,1.779999971
9798,1.700000047
9799,1.590000033
9800,1.529999971
9801,1.51999998
9802,1.590000033
9803,1.590000033
9804,1.610000014
9805,1.679999947
9806,1.710000038
9807,1.710000038
9808,1.690000057
9809,1.649999976
9810,1.629999995
9811,1.639999985
9812,1.679999947
9813,1.710000038
9814,1.740000009
9815,1.700000047
9816,1.600000023
9817,1.539999961
9818,1.529999971
9819,1.549999952
9820,1.610000014
9821,1.649999976
9822,1.669999957
9823,1.669999957
9824,1.649999976
9825,1.580000042
9826,1.5
9827,1.450000047
9828,1.450000047
9829,1.460000038
9830,1.480000019
9831,1.490000009
9832,1.51999998
9833,1.549999952
9834,1.570000052
9835,1.610000014
9836,1.649999976
9837,1.679999947
9838,1.700000047
9839,1.700000047
9840,1.679999947
9841,1.639999985
9842,1.639999985
9843,1.659999966
9844,1.700000047
9845,1.740000009
9846,1.789999961
9847,1.789999961
9848,1.700000047
9849,1.580000042
9850,1.620000004
9851,1.690000057
9852,1.710000038
9853,1.700000047
9854,1.669999957
9855,1.649999976
9856,1.730000019
9857,1.850000023
9858,2.049999952
9859,2.200000047
9860,2.279999971
9861,2.190000057
9862,1.990000009
9863,1.840000033
9864,1.779999971
9865,1.740000009
9866,1.789999961
9867,1.909999966
9868,1.990000009
9869,2.01999998
9870,1.820000052
9871,1.669999957
9872,1.720000028
9873,1.730000019
9874,1.700000047
9875,1.600000023
9876,1.549999952
9877,1.529999971
9878,1.539999961
9879,1.549999952
9880,1.559999942
9881,1.570000052
9882,1.629999995
9883,1.679999947
9884,1.730000019
9885,1.809999942
9886,1.870000004
9887,1.950000047
9888,1.929999947
9889,1.840000033
9890,1.820000052
9891,1.840000033
9892,1.860000014
9893,1.879999995
9894,1.889999985
9895,1.899999976
9896,1.909999966
9897,1.899999976
9898,1.860000014
9899,1.830000042
9900,1.830000042
9901,1.830000042
9902,1.820000052
9903,1.809999942
9904,1.789999961
9905,1.779999971
9906,1.789999961
9907,1.799999952
9908,1.830000042
9909,1.990000009
9910,2.109999895
9911,2.170000076
9912,2.170000076
9913,2.119999885
9914,2.029999971
9915,1.909999966
9916,1.809999942
9917,1.730000019
9918,1.679999947
9919,1.710000038
9920,1.889999985
9921,2.109999895
9922,2.289999961
9923,2.380000114
9924,2.339999914
9925,2.01999998
9926,1.779999971
9927,1.629999995
9928,1.590000033
9929,1.590000033
9930,1.590000033
9931,1.590000033
9932,1.629999995
9933,1.730000019
9934,1.909999966
9935,2.079999923
9936,2.220000028
9937,2.099999904
9938,2.039999961
9939,2.039999961
9940,1.940000057
9941,1.620000004
9942,1.51999998
9943,1.559999942
9944,1.679999947
9945,1.960000038
9946,2.109999895
9947,2.220000028
9948,2.25999999
9949,2.119999885
9950,1.889999985
9951,1.669999957
9952,1.669999957
9953,1.789999961
9954,1.929999947
9955,1.899999976
9956,1.629999995
9957,1.600000023
9958,1.649999976
9959,1.75
9960,1.860000014
9961,1.980000019
9962,2.089999914
9963,2.099999904
9964,2.089999914
9965,2.039999961
9966,1.799999952
9967,1.659999966
9968,1.639999985
9969,1.679999947
9970,1.75999999
9971,1.879999995
9972,1.970000028
9973,2.00999999
9974,2.01999998
9975,1.990000009
9976,1.899999976
9977,1.76999998
9978,1.649999976
9979,1.559999942
9980,1.570000052
9981,1.590000033
9982,1.629999995
9983,1.659999966
9984,1.679999947
9985,1.700000047
9986,1.700000047
9987,1.700000047
9988,1.690000057
9989,1.679999947
9990,1.669999957
9991,1.659999966
9992,1.649999976
9993,1.679999947
9994,1.799999952
9995,1.899999976
9996,1.990000009
9997,2.029999971
9998,1.990000009
9999,1.799999952
10000,1.679999947
10001,1.629999995
10002,1.620000004
10003,1.629999995
10004,1.669999957
10005,1.740000009
10006,1.809999942
10007,1.879999995
10008,1.950000047
10009,1.990000009
10010,1.990000009
10011,1.879999995
10012,1.740000009
10013,1.669999957
10014,1.649999976
10015,1.659999966
10016,1.669999957
10017,1.679999947
10018,1.690000057
10019,1.710000038
10020,1.730000019
10021,1.789999961
10022,1.820000052
10023,1.870000004
10024,1.899999976
10025,1.899999976
10026,1.879999995
10027,1.870000004
10028,1.879999995
10029,1.909999966
10030,1.970000028
10031,2.029999971
10032,2.099999904
10033,2.140000104
10034,2.140000104
10035,2.099999904
10036,2.029999971
10037,2.00999999
10038,2.079999923
10039,2.130000114
10040,2.119999885
10041,2.099999904
10042,1.980000019
10043,1.879999995
10044,1.840000033
10045,1.830000042
10046,1.840000033
10047,1.850000023
10048,1.960000038
10049,2.029999971
10050,1.970000028
10051,1.909999966
10052,2.059999942
10053,2.190000057
10054,2.25999999
10055,2.279999971
10056,2.309999942
10057,2.410000085
10058,2.400000095
10059,2.230000019
10060,2.119999885
10061,2.099999904
10062,2.119999885
10063,2.190000057
10064,2.299999952
10065,2.170000076
10066,2.039999961
10067,1.990000009
10068,2.029999971
10069,2.089999914
10070,2.119999885
10071,2.109999895
10072,2.099999904
10073,2.01999998
10074,1.940000057
10075,1.860000014
10076,1.789999961
10077,1.75999999
10078,1.779999971
10079,1.820000052
10080,1.870000004
10081,1.970000028
10082,2.039999961
10083,2.119999885
10084,2.220000028
10085,2.140000104
10086,2
10087,1.899999976
10088,1.850000023
10089,1.789999961
10090,1.779999971
10091,1.789999961
10092,1.809999942
10093,1.879999995
10094,1.940000057
10095,2.029999971
10096,2.190000057
10097,2.210000038
10098,2.039999961
10099,1.990000009
10100,1.919999957
10101,1.850000023
10102,1.809999942
10103,1.850000023
10104,1.809999942
10105,1.860000014
10106,2
10107,2.210000038
10108,2.630000114
10109,2.779999971
10110,2.430000066
10111,2.440000057
10112,2.559999942
10113,2.589999914
10114,2.480000019
10115,2.210000038
10116,2.109999895
10117,2.180000066
10118,2.180000066
10119,2.089999914
10120,1.919999957
10121,1.789999961
10122,1.710000038
10123,1.710000038
10124,1.830000042
10125,1.960000038
10126,2.059999942
10127,2.049999952
10128,1.899999976
10129,1.720000028
10130,1.600000023
10131,1.580000042
10132,1.620000004
10133,1.690000057
10134,1.820000052
10135,1.960000038
10136,2.069999933
10137,2.140000104
10138,2.190000057
10139,2.230000019
10140,2.25
10141,2.150000095
10142,2.049999952
10143,1.960000038
10144,1.889999985
10145,1.820000052
10146,1.789999961
10147,1.75999999
10148,1.76999998
10149,1.809999942
10150,1.840000033
10151,1.860000014
10152,1.870000004
10153,1.889999985
10154,1.899999976
10155,1.909999966
10156,1.909999966
10157,1.899999976
10158,1.899999976
10159,1.899999976
10160,1.899999976
10161,1.889999985
10162,1.870000004
10163,1.860000014
10164,1.830000042
10165,1.799999952
10166,1.740000009
10167,1.710000038
10168,1.690000057
10169,1.690000057
10170,1.700000047
10171,1.720000028
10172,1.75
10173,1.830000042
10174,1.940000057
10175,2.049999952
10176,2.119999885
10177,2.109999895
10178,2.00999999
10179,1.889999985
10180,1.779999971
10181,1.740000009
10182,1.740000009
10183,1.76999998
10184,1.799999952
10185,1.820000052
10186,1.830000042
10187,1.820000052
10188,1.820000052
10189,1.809999942
10190,1.789999961
10191,1.76999998
10192,1.75
10193,1.720000028
10194,1.690000057
10195,1.659999966
10196,1.649999976
10197,1.649999976
10198,1.649999976
10199,1.659999966
10200,1.669999957
10201,1.679999947
10202,1.710000038
10203,1.740000009
10204,1.75999999
10205,1.779999971
10206,1.799999952
10207,1.820000052
10208,1.830000042
10209,1.850000023
10210,1.879999995
10211,1.909999966
10212,1.940000057
10213,1.970000028
10214,1.980000019
10215,1.980000019
10216,1.899999976
10217,1.799999952
10218,1.710000038
10219,1.679999947
10220,1.679999947
10221,1.730000019
10222,1.799999952
10223,1.850000023
10224,1.840000033
10225,1.76999998
10226,1.720000028
10227,1.700000047
10228,1.690000057
10229,1.690000057
10230,1.690000057
10231,1.720000028
10232,1.76999998
10233,1.870000004
10234,1.919999957
10235,1.929999947
10236,1.909999966
10237,1.870000004
10238,1.799999952
10239,1.779999971
10240,1.799999952
10241,1.860000014
10242,1.940000057
10243,2.00999999
10244,2.01999998
10245,1.909999966
10246,1.789999961
10247,1.710000038
10248,1.659999966
10249,1.629999995
10250,1.629999995
10251,1.659999966
10252,1.730000019
10253,1.799999952
10254,1.830000042
10255,1.860000014
10256,1.860000014
10257,1.809999942
10258,1.75999999
10259,1.679999947
10260,1.600000023
10261,1.559999942
10262,1.549999952
10263,1.549999952
10264,1.559999942
10265,1.590000033
10266,1.639999985
10267,1.700000047
10268,1.75999999
10269,1.870000004
10270,1.970000028
10271,2
10272,1.980000019
10273,1.820000052
10274,1.669999957
10275,1.600000023
10276,1.580000042
10277,1.610000014
10278,1.700000047
10279,1.970000028
10280,2.170000076
10281,2.150000095
10282,2.069999933
10283,2.01999998
10284,2.480000019
10285,2.809999942
10286,3.230000019
10287,3.5
10288,2.650000095
10289,2.210000038
10290,1.990000009
10291,1.830000042
10292,1.720000028
10293,1.629999995
10294,1.590000033
10295,1.590000033
10296,1.600000023
10297,1.610000014
10298,1.629999995
10299,1.659999966
10300,1.700000047
10301,1.75
10302,1.779999971
10303,1.809999942
10304,1.830000042
10305,1.840000033
10306,1.860000014
10307,1.860000014
10308,1.860000014
10309,1.840000033
10310,1.820000052
10311,1.779999971
10312,1.75
10313,1.710000038
10314,1.700000047
10315,1.700000047
10316,1.700000047
10317,1.690000057
10318,1.690000057
10319,1.700000047
10320,1.720000028
10321,1.730000019
10322,1.730000019
10323,1.75
10324,1.779999971
10325,1.820000052
10326,1.889999985
10327,1.990000009
10328,2.039999961
10329,2.039999961
10330,2.029999971
10331,1.980000019
10332,1.659999966
10333,1.600000023
10334,1.610000014
10335,1.669999957
10336,1.730000019
10337,1.75999999
10338,1.730000019
10339,1.570000052
10340,1.600000023
10341,1.740000009
10342,1.840000033
10343,1.929999947
10344,1.970000028
10345,1.990000009
10346,1.950000047
10347,1.879999995
10348,1.75999999
10349,1.690000057
10350,1.669999957
10351,1.75999999
10352,1.879999995
10353,1.919999957
10354,1.889999985
10355,1.799999952
10356,1.679999947
10357,1.570000052
10358,1.539999961
10359,1.620000004
10360,1.740000009
10361,1.789999961
10362,1.809999942
10363,1.850000023
10364,1.870000004
10365,1.879999995
10366,1.870000004
10367,1.850000023
10368,1.809999942
10369,1.710000038
10370,1.549999952
10371,1.570000052
10372,1.799999952
10373,2.01999998
10374,2.190000057
10375,2.329999923
10376,2.299999952
10377,2.039999961
10378,1.919999957
10379,2.00999999
10380,2.059999942
10381,2.059999942
10382,2.049999952
10383,1.940000057
10384,1.789999961
10385,1.730000019
10386,1.679999947
10387,1.669999957
10388,1.659999966
10389,1.659999966
10390,1.659999966
10391,1.659999966
10392,1.659999966
10393,1.669999957
10394,1.669999957
10395,1.659999966
10396,1.659999966
10397,1.659999966
10398,1.669999957
10399,1.669999957
10400,1.669999957
10401,1.669999957
10402,1.679999947
10403,1.679999947
10404,1.679999947
10405,1.690000057
10406,1.690000057
10407,1.679999947
10408,1.779999971
10409,1.929999947
10410,2.099999904
10411,2.430000066
10412,2.609999895
10413,2.529999971
10414,2.289999961
10415,1.990000009
10416,1.639999985
10417,1.570000052
10418,1.590000033
10419,1.659999966
10420,1.76999998
10421,1.879999995
10422,1.889999985
10423,1.75999999
10424,1.620000004
10425,1.559999942
10426,1.539999961
10427,1.549999952
10428,1.549999952
10429,1.549999952
10430,1.580000042
10431,1.610000014
10432,1.629999995
10433,1.649999976
10434,1.669999957
10435,1.679999947
10436,1.700000047
10437,1.700000047
10438,1.700000047
10439,1.700000047
10440,1.700000047
10441,1.700000047
10442,1.700000047
10443,1.690000057
10444,1.690000057
10445,1.679999947
10446,1.679999947
10447,1.679999947
10448,1.669999957
10449,1.679999947
10450,1.710000038
10451,1.75
10452,1.840000033
10453,1.929999947
10454,2.00999999
10455,2.059999942
10456,2.079999923
10457,2.049999952
10458,1.950000047
10459,1.840000033
10460,1.75
10461,1.720000028
10462,1.700000047
10463,1.690000057
10464,1.659999966
10465,1.659999966
10466,1.659999966
10467,1.659999966
10468,1.659999966
10469,1.669999957
10470,1.679999947
10471,1.690000057
10472,1.690000057
10473,1.700000047
10474,1.700000047
10475,1.690000057
10476,1.690000057
10477,1.679999947
10478,1.669999957
10479,1.649999976
10480,1.610000014
10481,1.51999998
10482,1.590000033
10483,1.840000033
10484,2.170000076
10485,2.430000066
10486,2.559999942
10487,2.549999952
10488,2.480000019
10489,2.329999923
10490,2.049999952
10491,1.75
10492,1.50999999
10493,1.440000057
10494,1.580000042
10495,1.690000057
10496,1.740000009
10497,1.779999971
10498,1.809999942
10499,1.840000033
10500,1.850000023
10501,1.850000023
10502,1.830000042
10503,1.76999998
10504,1.710000038
10505,1.629999995
10506,1.559999942
10507,1.50999999
10508,1.539999961
10509,1.639999985
10510,1.75999999
10511,1.899999976
10512,1.990000009
10513,2.059999942
10514,2.119999885
10515,2.160000085
10516,1.720000028
10517,1.690000057
10518,1.710000038
10519,1.740000009
10520,1.789999961
10521,1.870000004
10522,1.929999947
10523,1.950000047
10524,1.929999947
10525,1.860000014
10526,1.820000052
10527,1.860000014
10528,2
10529,2.240000009
10530,2.369999885
10531,2.5
10532,2.599999904
10533,2.569999933
10534,2.289999961
10535,2
10536,1.75999999
10537,1.649999976
10538,1.639999985
10539,1.649999976
10540,1.659999966
10541,1.679999947
10542,1.700000047
10543,1.75
10544,1.820000052
10545,1.919999957
10546,2.049999952
10547,2.130000114
10548,1.75
10549,1.580000042
10550,1.490000009
10551,1.460000038
10552,1.450000047
10553,1.450000047
10554,1.460000038
10555,1.470000028
10556,1.529999971
10557,1.679999947
10558,1.809999942
10559,1.909999966
10560,1.850000023
10561,1.649999976
10562,1.5
10563,1.5
10564,1.600000023
10565,1.76999998
10566,1.899999976
10567,1.950000047
10568,1.820000052
10569,1.700000047
10570,1.690000057
10571,1.76999998
10572,1.860000014
10573,1.929999947
10574,1.850000023
10575,1.700000047
10576,1.740000009
10577,1.830000042
10578,2
10579,2.230000019
10580,2.26999998
10581,1.919999957
10582,1.700000047
10583,1.610000014
10584,1.690000057
10585,1.940000057
10586,2.160000085
10587,2.359999895
10588,2.470000028
10589,2.480000019
10590,2.089999914
10591,1.76999998
10592,1.610000014
10593,1.649999976
10594,1.730000019
10595,1.799999952
10596,1.879999995
10597,1.870000004
10598,1.789999961
10599,1.679999947
10600,1.570000052
10601,1.629999995
10602,1.799999952
10603,1.889999985
10604,1.940000057
10605,1.980000019
10606,2.01999998
10607,2.059999942
10608,2.099999904
10609,2.130000114
10610,2.160000085
10611,2.180000066
10612,2.190000057
10613,2.170000076
10614,2.099999904
10615,2.00999999
10616,1.879999995
10617,1.879999995
10618,2.029999971
10619,2.180000066
10620,2.349999904
10621,2.460000038
10622,2.539999961
10623,2.609999895
10624,2.599999904
10625,2.440000057
10626,2.109999895
10627,1.980000019
10628,1.879999995
10629,1.990000009
10630,1.940000057
10631,1.720000028
10632,1.50999999
10633,1.399999976
10634,1.370000004
10635,1.370000004
10636,1.370000004
10637,1.379999995
10638,1.379999995
10639,1.389999985
10640,1.389999985
10641,1.399999976
10642,1.399999976
10643,1.399999976
10644,1.389999985
10645,1.389999985
10646,1.389999985
10647,1.399999976
10648,1.399999976
10649,1.409999966
10650,1.409999966
10651,1.409999966
10652,1.419999957
10653,1.480000019
10654,1.580000042
10655,1.659999966
10656,1.779999971
10657,1.870000004
10658,1.909999966
10659,1.870000004
10660,1.75999999
10661,1.610000014
10662,1.51999998
10663,1.529999971
10664,1.570000052
10665,1.629999995
10666,1.690000057
10667,1.740000009
10668,1.76999998
10669,1.789999961
10670,1.789999961
10671,1.76999998
10672,1.75999999
10673,1.740000009
10674,1.720000028
10675,1.710000038
10676,1.690000057
10677,1.659999966
10678,1.639999985
10679,1.620000004
10680,1.620000004
10681,1.610000014
10682,1.629999995
10683,1.639999985
10684,1.649999976
10685,1.639999985
10686,1.629999995
10687,1.620000004
10688,1.620000004
10689,1.610000014
10690,1.600000023
10691,1.600000023
10692,1.610000014
10693,1.629999995
10694,1.710000038
10695,1.789999961
10696,1.870000004
10697,1.889999985
10698,1.860000014
10699,1.799999952
10700,1.789999961
10701,1.809999942
10702,1.830000042
10703,1.809999942
10704,1.809999942
10705,1.809999942
10706,1.799999952
10707,1.789999961
10708,1.76999998
10709,1.75999999
10710,1.740000009
10711,1.720000028
10712,1.700000047
10713,1.659999966
10714,1.610000014
10715,1.580000042
10716,1.559999942
10717,1.570000052
10718,1.580000042
10719,1.610000014
10720,1.639999985
10721,1.659999966
10722,1.669999957
10723,1.669999957
10724,1.659999966
10725,1.649999976
10726,1.639999985
10727,1.620000004
10728,1.610000014
10729,1.600000023
10730,1.600000023
10731,1.600000023
10732,1.610000014
10733,1.620000004
10734,1.639999985
10735,1.669999957
10736,1.710000038
10737,1.76999998
10738,1.840000033
10739,1.879999995
10740,1.909999966
10741,1.929999947
10742,1.929999947
10743,1.909999966
10744,1.850000023
10745,1.789999961
10746,1.75999999
10747,1.75999999
10748,1.779999971
10749,1.799999952
10750,1.830000042
10751,1.860000014
10752,1.879999995
10753,1.909999966
10754,1.960000038
10755,1.940000057
10756,1.799999952
10757,1.669999957
10758,1.720000028
10759,1.779999971
10760,1.820000052
10761,1.820000052
10762,1.789999961
